Beacon_Id,AccessionNumber
9520,253.1990
9521,254.2000
9522,254.1954
9523,254.1962
9524,254.1968
9525,254.1969
9526,254.1976
9527,254.1987
9528,255.2000
9529,255.1937
9530,255.1969
9531,255.1987
9532,255.1990
9533,256.2000
9534,256.1969
9535,256.1978
9536,256.1987
9537,256.1990.1-14
9538,257.2000
9539,257.1935
9540,257.1969
9541,257.1978
9542,257.1987
9543,257.1990
9544,258.2000
9545,258.1935
9546,258.1944
9547,258.1956
9548,258.1964.a-b
9549,258.1966
9550,258.1969
9551,258.1987
9552,258.1990
9553,259.2000
9554,259.1935
9555,259.1966
9556,259.1969
9557,259.1973
9558,259.1987
9559,259.1990
9560,260.2000
9561,260.1935
9562,260.1969
9563,260.1973
9564,260.1987
9565,261.2000
9566,261.1935
9567,261.1966
9568,261.1969
9569,261.1973
9570,261.1987
9571,261.1990
9572,262.2000
9573,262.1956
9574,262.1969
9575,262.1973
9576,262.1978
9577,262.1987
9578,262.1990
9579,263.2000
9580,263.1939
9581,263.1968
9582,263.1969
9583,263.1973
9584,263.1978
9585,263.1987
9586,264.2000
9587,264.1939
9588,264.1944
9589,264.1964
9590,264.1969
9591,264.1978
9592,264.1987
9593,265.2000
9594,265.1939
9595,265.1948
9596,265.1954
9597,265.1964
9598,265.1969
9599,265.1973
9600,265.1987
9601,266.2000
9602,266.1939
9603,266.1948
9604,266.1954
9605,266.1964.a-b
9606,266.1987
9607,267.2000
9608,267.1935
9609,267.1937
9610,267.1948
9611,267.1956
9612,267.1964
9613,267.1969
9614,267.1978
9615,267.1987
9616,268.2000
9617,268.1954
9618,268.1956
9619,268.1964
9620,268.1972
9621,268.1978
9622,268.1987
9623,269.2000
9624,269.1937
9625,269.1948
9626,269.1964
9627,269.1966
9628,269.1972
9629,269.1978
9630,269.1987
9631,270.2000
9632,270.1948
9633,270.1954
9634,270.1964
9635,270.1966
9636,270.1972
9637,270.1987
9638,271.2000
9639,271.1964
9640,271.1972
9641,271.1978
9642,272.2000
9643,272.1937
9644,272.1954
9645,272.1963
9646,272.1964
9647,272.1966
9648,272.1968
9649,272.1972
9650,272.1973.a-ww
9651,272.1978
9652,273.2000
9653,273.1948
9654,273.1949
9655,273.1954
9656,273.1963
9657,273.1966
9658,273.1972
9659,273.1978
9660,274.2000
9661,274.1937
9662,274.1972
9663,274.1978
9664,275.2000
9665,275.1937
9666,275.1972
9667,275.1973
9668,275.1978
9669,276.2000
9670,276.1937
9671,276.1948
9672,276.1973
9673,276.1978
9674,277.2000
9675,277.1937
9676,277.1972
9677,277.1978
9678,278.2000
9679,278.1937
9680,278.1958
9681,278.1961
9682,278.1963.1
9683,278.1963.10
9684,278.1963.11
9685,278.1963.12
9686,278.1963.13
9687,278.1963.14
9688,278.1963.15
9689,278.1963.16
9690,278.1963.17
9691,278.1963.18
9692,278.1963.19
9693,278.1963.2
9694,278.1963.20
9695,278.1963.21
9696,278.1963.22
9697,278.1963.3
9698,278.1963.4
9699,278.1963.5
9700,278.1963.6
9701,278.1963.7
9702,278.1963.8
9703,278.1963.9
9704,278.1978
9705,279.2000
9706,279.1937
9707,279.1963
9708,279.1978
9709,280.2000.a-b
9710,280.1937
9711,280.1972
9712,280.1978.1
9713,280.1978.2
9714,281.2000
9715,281.1937
9716,281.1954
9717,281.1972
9718,281.1978
9719,282.2000
9720,282.1937
9721,282.1958
9722,282.1972
9723,282.1978
9724,283.2000
9725,283.1937
9726,283.1958
9727,283.1978
9728,284.2000
9729,284.1978
9730,285.2000
9731,285.1937
9732,285.1965
9733,285.1978
9734,286.2000
9735,286.1965
9736,286.1974
9737,286.1978
9738,287.2000
9739,287.1956
9740,287.1965
9741,287.1978
9742,288.2000
9743,288.1942
9744,288.1958
9745,288.1978
9746,289.2000
9747,289.1965
9748,289.1974
9749,289.1978
9750,290.2000
9751,290.1974
9752,290.1978
9753,291.2000
9754,291.1942
9755,291.1961
9756,291.1978
9757,292.2000
9758,292.1978
9759,293.2000
9760,293.1974
9761,293.1978
9762,294.2000
9763,294.1980
9764,295.2000
9765,295.1978
9766,295.1980
9767,296.2000
9768,296.1978
9769,297.2000
9770,297.1974
9771,297.1978
9772,298.2000
9773,298.1974
9774,299.1974
9775,299.1978
9776,299.1980
9777,300.1974
9778,300.1978
9779,300.1980
9780,300.1983.1
9781,300.1983.2
9782,300.1983.3
9783,300.1983.4
9784,300.1983.5
9785,300.1983.6
9786,301.1978
9787,301.1980
9788,301.1983
9789,302.1974
9790,302.1980
9791,302.1983
9792,303.1974
9793,303.1980
9794,303.1989
9795,304.1947
9796,304.1974
9797,304.1980
9798,304.1983
9799,304.1989
9800,305.1947
9801,305.1980
9802,306.1947
9803,306.1978
9804,306.1980
9805,307.1938
9806,307.1980
9807,308.1978
9808,308.1980
9809,308.1983
9810,308.1998
9811,309.1978
9812,309.1980
9813,309.1983
9814,309.1998
9815,310.1978
9816,310.1980
9817,310.1983
9818,310.1998
9819,311.1978
9820,311.1980
9821,311.1983
9822,311.1998
9823,312.1980
9824,312.1983
9825,312.1998
9826,313.1961
9827,313.1962
9828,313.1983
9829,313.1989
9830,313.1998
9831,314.1980
9832,314.1983
9833,314.1989
9834,314.1992
9835,314.1998
9836,315.1980
9837,315.1989
9838,315.1992
9839,315.1998
9840,316.1961
9841,316.1980
9842,316.1983
9843,316.1989
9844,316.1998
9845,317.1980
9846,317.1983
9847,317.1998
9848,318.1962
9849,318.1980
9850,318.1983
9851,318.1988
9852,318.1989
9853,318.1998
9854,319.1939
9855,319.1980
9856,319.1983
9857,319.1989
9858,319.1998
9859,320.1980
9860,320.1983.a-e
9861,320.1989
9862,320.1998
9863,321.1950
9864,321.1983
9865,321.1988
9866,321.1989
9867,322.1980
9868,322.1983
9869,322.1988
9870,322.1989
9871,322.1998
9872,323.1980
9873,323.1983
9874,323.1988
9875,323.1989
9876,323.1998
9877,324.1941
9878,324.1960
9879,324.1980
9880,324.1983
9881,324.1989
9882,324.1998
9883,325.1962
9884,325.1983
9885,325.1989
9886,325.1998
9887,326.1962
9888,326.1983
9889,326.1989
9890,326.1998
9891,327.1983
9892,327.1998
9893,328.1962
9894,328.1983
9895,328.1989
9896,328.1998
9897,329.1955
9898,329.1962
9899,329.1963
9900,329.1989
9901,330.1941
9902,330.1963
9903,330.1989
9904,331.1962
9905,331.1963
9906,331.1989
9907,332.1949
9908,334.1989
9909,347.1977
9910,348.1942
9911,348.1977
9912,349.1942
9913,349.1949.2
9914,350.1942
9915,350.1949
9916,350.1991.a-b
9917,351.1942
9918,351.1991.a-b
9919,352.1977
9920,352.1991
9921,353.1975
9922,353.1977
9923,353.1991.a-b
9924,354.1941
9925,354.1991
9926,355.1941
9927,355.1975
9928,355.1991
9929,357.1991.a-g
9930,359.1960
9931,359.1975
9932,359.1991.1
9933,359.1991.2
9934,359.1991.3
9935,360.1991
9936,361.1960
9937,361.1975
9938,361.1991
9939,364.1975
9940,365.1975
9941,366.1975
9942,367.1966
9943,367.1975
9944,367.1984
9945,368.1975
9946,368.1984
9947,369.1966
9948,369.1975
9949,369.1984
9950,370.1966
9951,371.1961
9952,371.1966
9953,371.1975
9954,371.1984
9955,371.1999
9956,372.1966
9957,372.1984
9958,372.1999
9959,373.1966
9960,373.1984
9961,373.1999
9962,374.1960
9963,374.1966
9964,374.1984.a-bb
9965,374.1999
9966,375.1966
9967,375.1984
9968,375.1999
9969,376.1960
9970,376.1966
9971,376.1971
9972,376.1984
9973,376.1999
9974,377.1965
9975,377.1966
9976,377.1971
9977,377.1984
9978,377.1999
9979,378.1984.a-b
9980,378.1999
9981,379.1971.a-f
9982,379.1999
9983,380.1960
9984,380.1965
9985,380.1999
9986,381.1984
9987,381.1999
9988,382.1965
9989,382.1984
9990,382.1999
9991,383.1960
9992,383.1984
9993,383.1999
9994,384.1955
9995,384.1960
9996,384.1961.a-b
9997,384.1984
9998,384.1999
9999,385.1960
10000,385.1984
10001,385.1999
10002,386.1984
10003,386.1999
10004,387.1984
10005,387.1999
10006,388.1999
10007,389.1984
10008,389.1999
10009,390.1984.a-b
10010,390.1999
10011,391.1984
10012,391.1999
10013,392.1984
10014,392.1999
10015,393.1961
10016,393.1999
10017,394.1961
10018,394.1970.a-c
10019,394.1999
10020,395.1961
10021,395.1999
10022,396.1984
10023,396.1999
10024,397.1966
10025,397.1984
10026,397.1999
10027,398.1941
10028,398.1966
10029,398.1970
10030,398.1984
10031,398.1999
10032,399.1970
10033,399.1984
10034,399.1999
10035,400.1966
10036,400.1970
10037,400.1984
10038,400.1999
10039,401.1941
10040,401.1970
10041,401.1984
10042,402.1966
10043,402.1970
10044,402.1984
10045,402.1999
10046,336.1955
10047,338.1941
10048,338.1949
10049,339.1949
10050,339.1955
10051,341.1949
10052,341.1963
10053,341.1977
10054,342.1949
10055,342.1977
10056,343.1977
10057,344.1949
10058,344.1963
10059,345.1942
10060,346.1942
10061,346.1955.1-23
10062,346.1955.11a-b
10063,346.1955.13a-b
10064,346.1955.16a-b
10065,346.1955.17a-b
10066,346.1955.19a-b
10067,346.1955.2a-b
10068,346.1955.22a-b
10069,346.1963.1
10070,346.1963.10
10071,346.1963.11
10072,346.1963.12
10073,346.1963.13
10074,346.1963.14
10075,346.1963.15
10076,346.1963.16
10077,346.1963.17
10078,346.1963.18
10079,346.1963.19
10080,346.1963.2
10081,346.1963.20
10082,346.1963.21
10083,346.1963.22
10084,346.1963.23
10085,346.1963.24
10086,346.1963.25
10087,346.1963.26
10088,346.1963.27
10089,346.1963.28
10090,346.1963.29
10091,346.1963.3
10092,346.1963.30
10093,346.1963.31
10094,346.1963.32
10095,346.1963.33
10096,346.1963.34
10097,346.1963.4
10098,346.1963.5
10099,346.1963.6
10100,346.1963.7
10101,346.1963.8
10102,346.1963.9
10103,346.1977
10104,347.1941
10105,403.1999
10106,404.1966
10107,404.1999
10108,406.1963
10109,406.1966
10110,407.1941
10111,407.1963
10112,407.1966
10113,408.1941
10114,408.1966
10115,409.1963
10116,410.1963
10117,410.1966
10118,410.1999
10119,411.1963
10120,411.1966
10121,411.1969
10122,411.1999
10123,412.1966
10124,412.1969
10125,413.1941
10126,413.1963
10127,413.1966
10128,413.1969
10129,414.1960
10130,414.1963
10131,414.1969
10132,415.1966
10133,415.1969
10134,416.1953
10135,416.1963
10136,417.1953
10137,418.1953
10138,418.1963
10139,419.1941
10140,419.1953
10141,419.1963
10142,420.1963
10143,421.1953.1-5
10144,421.1963
10145,421.1966
10146,421.1969
10147,422.1963
10148,422.1966
10149,422.1969
10150,422.1975
10151,423.1953
10152,423.1963
10153,424.1953
10154,424.1963
10155,424.1971
10156,425.1953
10157,426.1971
10158,427.1941
10159,427.1963
10160,427.1971
10161,427.1975
10162,428.1953
10163,428.1975
10164,429.1963
10165,429.1975
10166,430.1971
10167,430.1974
10168,431.1963
10169,431.1971
10170,431.1974
10171,432.1963
10172,432.1971
10173,433.1963
10174,434.1963
10175,434.1971
10176,435.1963
10177,435.1972
10178,435.1974
10179,435.1982
10180,436.1963
10181,436.1972
10182,436.1974
10183,436.1981
10184,436.1982
10185,437.1963
10186,437.1971
10187,437.1972
10188,437.1974
10189,437.1981
10190,437.1982
10191,438.1972
10192,438.1981
10193,438.1982
10194,438.1986
10195,439.1972
10196,439.1974
10197,439.1981
10198,439.1982
10199,439.1986
10200,440.1972
10201,440.1982
10202,440.1986
10203,441.1972
10204,441.1982
10205,441.1986
10206,442.1972
10207,442.1981
10208,442.1982
10209,442.1986
10210,443.1963
10211,443.1967
10212,443.1972
10213,443.1981
10214,443.1986
10215,444.1963
10216,444.1967
10217,444.1972
10218,444.1986
10219,445.1963
10220,445.1967
10221,445.1972
10222,445.1974
10223,445.1981
10224,445.1982
10225,445.1986
10226,446.1967
10227,446.1972
10228,446.1981
10229,446.1986
10230,447.1963
10231,447.1972
10232,447.1981
10233,447.1982
10234,447.1986
10235,448.1963
10236,448.1967
10237,448.1972
10238,448.1981.a-b
10239,448.1982
10240,448.1986.a-b
10241,449.1963
10242,449.1972
10243,449.1981
10244,449.1982
10245,449.1986
10246,450.1963
10247,450.1972
10248,450.1981
10249,450.1982
10250,450.1986
10251,451.1963
10252,451.1972
10253,451.1981
10254,451.1986
10255,452.1967
10256,452.1972
10257,452.1981
10258,452.1982
10259,452.1986
10260,453.1963
10261,453.1967
10262,453.1981
10263,453.1982
10264,453.1986.1
10265,453.1986.2
10266,453.1986.3
10267,453.1986.4
10268,453.1986.5
10269,453.1986.6
10270,453.1986.7
10271,454.1963
10272,454.1967
10273,454.1972
10274,454.1986
10275,455.1963
10276,455.1967
10277,455.1986
10278,456.1963
10279,456.1967
10280,456.1986
10281,457.1937
10282,457.1963
10283,457.1967
10284,457.1981
10285,457.1986
10286,458.1937
10287,458.1963
10288,458.1967
10289,459.1937
10290,459.1967
10291,459.1986
10292,460.1937.a-b
10293,460.1986
10294,461.1972
10295,461.1986
10296,462.1980
10297,462.1986
10298,463.1963
10299,463.1980
10300,463.1986
10301,464.1967
10302,464.1978
10303,464.1980
10304,465.1963
10305,465.1971
10306,465.1980
10307,465.1986
10308,466.1980
10309,467.1953
10310,467.1963
10311,467.1980
10312,467.1986
10313,468.1963
10314,468.1967
10315,468.1971
10316,468.1980
10317,469.1963
10318,469.1971
10319,469.1980
10320,470.1971
10321,471.1953
10322,471.1963
10323,471.1971
10324,471.1977
10325,471.1980
10326,472.1971
10327,472.1977
10328,472.1980
10329,473.1977
10330,473.1980
10331,474.1977
10332,475.1977
10333,475.1980
10334,476.1971
10335,476.1977
10336,477.1953
10337,477.1977
10338,477.1980
10339,478.1976
10340,478.1977
10341,479.1967
10342,479.1971
10343,479.1977
10344,480.1971
10345,480.1977
10346,481.1977
10347,482.1953
10348,482.1977
10349,483.1977
10350,484.1976.1
10351,484.1976.2
10352,484.1976.3
10353,484.1976.4
10354,484.1976.5
10355,484.1976.6
10356,484.1976.7
10357,484.1977
10358,485.1976
10359,485.1977
10360,486.1977
10361,487.1976
10362,487.1977
10363,488.1977
10364,489.1977
10365,490.1977
10366,491.1976
10367,491.1977
10368,492.1977
10369,493.1966
10370,493.1976
10371,493.1977
10372,493.1992
10373,493.1997
10374,494.1977
10375,494.1992
10376,494.1997
10377,495.1966
10378,495.1976
10379,495.1977
10380,495.1992.a-b
10381,495.1997
10382,496.1970
10383,496.1992.1
10384,496.1992.10
10385,496.1992.2
10386,496.1992.3
10387,496.1992.4
10388,496.1992.5
10389,496.1992.6
10390,496.1992.7
10391,496.1992.8
10392,496.1992.9
10393,496.1997
10394,497.1997
10395,498.1966
10396,498.1969
10397,498.1976.1-4
10398,498.1992
10399,498.1997
10400,499.1966.a-b
10401,499.1992
10402,499.1997
10403,500.1977
10404,500.1997
10405,501.1941
10406,501.1992
10407,501.1997
10408,502.1964
10409,502.1969
10410,502.1992
10411,502.1997
10412,503.1941
10413,503.1966
10414,503.1992
10415,503.1997
10416,504.1977
10417,504.1992
10418,504.1997
10419,505.1977
10420,505.1992
10421,505.1997
10422,506.1970
10423,506.1977
10424,506.1997
10425,507.1941
10426,507.1997
10427,509.1964
10428,509.1997
10429,510.1970
10430,510.1977
10431,511.1997
10432,512.1977
10433,512.1997.a-b
10434,513.1997.a-b
10435,514.1965
10436,514.1977
10437,516.1965
10438,517.1964
10439,517.1965
10440,518.1964
10441,518.1965.a-b
10442,519.1964
10443,519.1977
10444,520.1977
10445,521.1977
10446,522.1941
10447,522.1977
10448,523.1941
10449,523.1994
10450,524.1941
10451,525.1971
10452,526.1941
10453,527.1994
10454,529.1971
10455,529.1994
10456,530.1994
10457,531.1994
10458,532.1994
10459,533.1994
10460,543.1990
10461,544.1990
10462,545.1990
10463,546.1990
10464,547.1990
10465,548.1990
10466,549.1990
10467,551.1990
10468,552.1990.1
10469,552.1990.2
10470,552.1990.3
10471,552.1990.4
10472,552.1990.5.a-b
10473,553.1954
10474,555.1954
10475,555.1990
10476,556.1990
10477,557.1990
10478,558.1990
10479,559.1990
10480,560.1956
10481,560.1990.a-g
10482,561.1939
10483,561.1956
10484,561.1990
10485,562.1990
10486,563.1939
10487,564.1939
10488,565.1939
10489,566.1939
10490,566.1990
10491,567.1956
10492,568.1939.a-b
10493,568.1941
10494,569.1939
10495,569.1964
10496,570.1964
10497,571.1939
10498,572.1956
10499,575.1942
10500,575.1956
10501,576.1942
10502,576.1943
10503,576.1956
10504,577.1964
10505,578.1956.4
10506,579.1970
10507,580.1970
10508,581.1956
10509,581.1970
10510,582.1956
10511,582.1970
10512,583.1942
10513,583.1970
10514,584.1964
10515,584.1970
10516,585.1964
10517,585.1967
10518,585.1970
10519,586.1964
10520,587.1964.a-b
10521,587.1970
10522,588.1964
10523,588.1966
10524,588.1970
10525,588.1973
10526,588.1976
10527,588.1998.a-g
10528,589.1943
10529,589.1966
10530,589.1973
10531,589.1998
10532,590.1966
10533,590.1973
10534,590.1998
10535,591.1964
10536,591.1966
10537,591.1970
10538,591.1973
10539,591.1998.a-m
10540,592.1966
10541,592.1970
10542,592.1973
10543,592.1998
10544,593.1973
10545,593.1998
10546,594.1942
10547,594.1964
10548,594.1967
10549,594.1973.a-b
10550,594.1998
10551,595.1942
10552,595.1963
10553,595.1964
10554,595.1970
10555,595.1998
10556,596.1963
10557,596.1964
10558,596.1967
10559,597.1964
10560,597.1998
10561,598.1998.a-b
10562,599.1942
10563,599.1964
10564,599.1970
10565,599.1998.a-b
10566,600.1964
10567,600.1970
10568,600.1998
10569,601.1959
10570,601.1963
10571,601.1998
10572,602.1964
10573,602.1998.a-x
10574,603.1964
10575,603.1998
10576,605.1942
10577,605.1963
10578,605.1964
10579,605.1967
10580,606.1963
10581,606.1964
10582,606.1973
10583,607.1963
10584,607.1964
10585,607.1973
10586,607.1983
10587,608.1963
10588,608.1973
10589,609.1963
10590,610.1963
10591,610.1964
10592,611.1963
10593,612.1967
10594,613.1971
10595,614.1967
10596,614.1971
10597,615.1971.a-b
10598,616.1951
10599,616.1963.a-b
10600,617.1963
10601,617.1971
10602,617.1973
10603,618.1971
10604,618.1973
10605,619.1963.a-b
10606,619.1971
10607,620.1987
10608,621.1987
10609,622.1971
10610,622.1987
10611,623.1943
10612,623.1963
10613,623.1971
10614,623.1987
10615,624.1987
10616,625.1943
10617,625.1963
10618,626.1987
10619,627.1963
10620,627.1987
10621,628.1963
10622,628.1967
10623,628.1987
10624,629.1987
10625,630.1987
10626,631.1965
10627,631.1987
10628,632.1943
10629,632.1963
10630,632.1967
10631,632.1987
10632,633.1965
10633,633.1987
10634,634.1987
10635,635.1987
10636,636.1939
10637,636.1987
10638,637.1987
10639,638.1987
10640,639.1939
10641,639.1987
10642,640.1939
10643,640.1967
10644,640.1987
10645,641.1987
10646,642.1942
10647,642.1987
10648,643.1987
10649,644.1987.a-k
10650,645.1987
10651,646.1987
10652,647.1939
10653,647.1987
10654,648.1967
10655,648.1987
10656,649.1967
10657,649.1987
10658,650.1967
10659,650.1983
10660,650.1987
10661,651.1967
10662,651.1983
10663,651.1987
10664,652.1939
10665,652.1967
10666,652.1983
10667,652.1987
10668,653.1983
10669,653.1987
10670,654.1939
10671,654.1983.a-c
10672,654.1987
10673,655.1939
10674,655.1983.1
10675,655.1983.10
10676,655.1983.2
10677,655.1983.3
10678,655.1983.4
10679,655.1983.5
10680,655.1983.6
10681,655.1983.7
10682,655.1983.8
10683,655.1983.9
10684,655.1987
10685,656.1942
10686,656.1983
10687,656.1987
10688,657.1967
10689,657.1983
10690,657.1987
10691,658.1967
10692,658.1983
10693,659.1983
10694,659.1987
10695,660.1983
10696,660.1987
10697,661.1983
10698,661.1987
10699,662.1959
10700,662.1983
10701,662.1990
10702,663.1983
10703,664.1983
10704,665.1939
10705,665.1967
10706,665.1983
10707,666.1983
10708,667.1983
10709,668.1959
10710,668.1983
10711,669.1983
10712,670.1959
10713,670.1983
10714,671.1990
10715,676.1965
10716,677.1990
10717,680.1965
10718,681.1965
10719,684.1965
10720,684.1971
10721,684.1990
10722,685.1942
10723,685.1965
10724,686.1965
10725,688.1965
10726,689.1965
10727,691.1949
10728,692.1981
10729,693.1949
10730,694.1995
10731,695.1995
10732,696.1995.a-b
10733,697.1995
10734,698.1980
10735,699.1976.a-b
10736,700.1976
10737,701.1976
10738,704.1942
10739,704.1976
10740,704.1980
10741,705.1976
10742,705.1980
10743,706.1976
10744,706.1980
10745,707.1980
10746,708.1976
10747,708.1980.a-b
10748,710.1942
10749,710.1976
10750,711.1976
10751,712.1980
10752,713.1942
10753,713.1976
10754,713.1980
10755,714.1942
10756,714.1968
10757,714.1976
10758,714.1980
10759,715.1980
10760,716.1980
10761,718.1980
10762,720.1996.a-x
10763,723.1968
10764,723.1978
10765,724.1968
10766,724.1978
10767,725.1978
10768,726.1978
10769,727.1978
10770,727.1993
10771,728.1978
10772,728.1993
10773,729.1966
10774,729.1978
10775,729.1993
10776,730.1993
10777,732.1978
10778,733.1978
10779,734.1978
10780,735.1978
10781,736.1978
10782,737.1966
10783,737.1978
10784,738.1942
10785,738.1966
10786,739.1966
10787,740.1942
10788,740.1966
10789,740.1978
10790,741.1966
10791,741.1978.1
10792,741.1978.2
10793,741.1978.3
10794,741.1978.4
10795,741.1978.5
10796,741.1978.6
10797,741.1978.7
10798,741.1978.8
10799,742.1966
10800,743.1966
10801,743.1978
10802,744.1942
10803,744.1978
10804,748.1978
10805,750.1966
10806,750.1978
10807,751.1966
10808,751.1978
10809,752.1978
10810,753.1943
10811,753.1966
10812,753.1978
10813,754.1943
10814,754.1966
10815,754.1978
10816,755.1942
10817,755.1966
10818,755.1978
10819,756.1966
10820,756.1978
10821,757.1966
10822,757.1978
10823,758.1943
10824,758.1966
10825,758.1978
10826,759.1942
10827,759.1966
10828,759.1978
10829,760.1942
10830,760.1966
10831,760.1978
10832,761.1942
10833,761.1966
10834,761.1978
10835,762.1966
10836,762.1978
10837,763.1966
10838,763.1978
10839,764.1966
10840,764.1978
10841,765.1978
10842,766.1942
10843,766.1978
10844,767.1942
10845,767.1978
10846,768.1978
10847,769.1978
10848,770.1978
10849,771.1978
10850,772.1978
10851,773.1978
10852,774.1942
10853,774.1978
10854,775.1978
10855,776.1978
10856,777.1978
10857,780.1978
10858,781.1978
10859,782.1963
10860,782.1978
10861,786.1978
10862,787.1963
10863,788.1969
10864,789.1969
10865,790.1969
10866,792.1942
10867,796.1942
10868,798.1942
10869,801.1942
10870,802.1969
10871,802.1996
10872,803.1969
10873,804.1969
10874,804.1996
10875,805.1969
10876,805.1996
10877,806.1969
10878,806.1996
10879,807.1935
10880,807.1969
10881,808.1969
10882,808.1996.1
10883,808.1996.2
10884,808.1996.3
10885,809.1969
10886,809.1996
10887,810.1996
10888,811.1996
10889,812.1969
10890,812.1996
10891,813.1969
10892,813.1996
10893,814.1969
10894,814.1996
10895,815.1969
10896,817.1969
10897,818.1969
10898,819.1969
10899,820.1935
10900,821.1935
10901,822.1935
10902,823.1935
10903,824.1935
10904,825.1969
10905,826.1969
10906,827.1969
10907,828.1969
10908,835.1969
10909,837.1969
10910,838.1969
10911,840.1969
10912,841.1969
10913,843.1969
10914,844.1969
10915,847.1983
10916,848.1983
10917,851.1983
10918,852.1983
10919,853.1983
10920,854.1983
10921,856.1983
10922,857.1983
10923,858.1983
10924,859.1983
10925,860.1983
10926,861.1983
10927,862.1983
10928,864.1983
10929,867.1983
10930,868.1983
10931,869.1968
10932,869.1983
10933,870.1983
10934,872.1983
10935,873.1978
10936,874.1978
10937,876.1983
10938,877.1983
10939,878.1983
10940,879.1983
10941,880.1983
10942,882.1983
10943,883.1983
10944,883.1983.a-b
10945,884.1983
10946,886.1983
10947,887.1983
10948,888.1983
10949,889.1983
10950,890.1983
10951,891.1983
10952,892.1983
10953,893.1983
10954,894.1983
10955,895.1983
10956,896.1983
10957,897.1983.a-b
10958,898.1983
10959,899.1983
10960,900.1983
10961,901.1983
10962,902.1983
10963,903.1983
10964,905.1979
10965,905.1983
10966,906.1983
10967,907.1979
10968,908.1979
10969,909.1979
10970,909.1983
